episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
22,train,blind,3.0,0,0.4918546215835647,0.2304078025828485,0.38401294577890294,0.3556485355025056,0.05287181545500975,0.019423168018132948,1.4861907886660748,1.7585273564610022,0.2275989158554401,-0.23949236269805732,0.40962639840944853,0.3514644351464435,1.7585273638840972,0.0,239
23,train,blind,3.0,0,0.17909066453400735,0.08517060341369741,0.14195098722537822,0.11430201670115962,0.01502472461516887,0.016777989183743503,1.5503141393721354,1.6344288629966799,0.08437086329805162,-0.20312734269156899,0.24327131368883353,0.4476987447698745,1.634428865597619,0.0,239
24,train,blind,3.0,0,0.05557842856955229,0.01663328304571547,0.027722136880671527,0.0017116774949069802,0.0001901863883229978,0.01619904427535863,1.6233235335749063,1.6178628039160532,0.01663173164038446,-0.19834237402312024,0.2597109706519481,0.40585774058577406,1.617862805675318,0.0,239
25,train,blind,3.0,0,0.4955261374568512,0.22254218205139353,0.37090358157087144,0.3400532522834993,0.023963484866349766,0.019783729891912332,1.5781551706741046,1.7972287762613974,0.22187387096799963,-0.2372773157225549,0.4419715718567317,0.2803347280334728,1.7972287800137206,0.0,239
26,train,blind,3.0,0,0.12484636627444633,0.04500986394988973,0.07501643094158239,0.03809040135511473,0.0012696800784691752,0.01609583894134234,1.568783001526774,1.6003175208022475,0.04498499014331763,-1.3094732829975455,0.19307421054716906,0.5139664804469274,1.6003175201398006,0.00558659217877095,179
27,train,blind,3.0,0,0.350115003503633,0.1440936226927345,0.24015600282443633,0.2293647777710001,0.013693419896907887,0.017737827748917512,1.605630670631281,1.728284646527039,0.14380072796216553,-0.21731268013220384,0.34039585744384115,0.4309623430962343,1.7282846402032515,0.0,239
28,train,blind,3.0,0,0.5020268857079679,0.22837683032896364,0.38062799613510995,0.3366298965455099,0.016546215784100808,0.019619903747366437,1.5865668931266752,1.7746290003405456,0.22805245857488593,-0.24008245912345624,0.492922638653966,0.2217573221757322,1.774628999340124,0.0,239
29,train,blind,3.0,0,0.17909066453400735,0.08014533041594815,0.13357553206604195,0.11601369326084728,0.008748573862857899,0.017173406241313558,1.6053476029360145,1.678240752120397,0.07998605908193046,-0.1994347220894937,0.19134098934686491,0.5271966527196653,1.6782407597088378,0.0,239
30,eval,blind,3.0,0,0.31501783161268476,0.13892167794773774,0.231536102696299,0.17915557337355914,0.0,0.01383297977565737,1.1234600226001261,1.3002982932029907,0.1389216779979997,-0.17243247733413802,0.27238196979138846,0.602510460251046,1.3002982935688299,0.0,239
31,eval,blind,3.0,0,0.5020820002191994,0.2007545000368086,0.3345907925439742,0.22365918711887742,0.0,0.01263119021594275,1.0946922137647492,1.1878696850278887,0.20075449841898874,-0.16413159646608594,0.34345232796225406,0.5481171548117155,1.1878696919423166,0.0,239
32,eval,blind,3.0,0,0.48813355436147227,0.2018627722867388,0.3364379123066626,0.24686192424975678,0.0,0.013437648198594608,1.0995059433591914,1.2581055393154152,0.20186277203615968,-0.18231339039917566,0.35745867829905936,0.40585774058577406,1.2581055361912836,0.0,239
33,eval,blind,3.0,0,0.02230692015294469,0.00870586699584161,0.014509777564964079,0.0,0.0,0.011905547973766112,1.1630540700886538,1.1245016673868171,0.00870586702357549,-0.13623766101684578,0.1109528472654975,0.7531380753138075,1.1245016719186163,0.0,239
34,eval,blind,3.0,0,0.4918546215835647,0.20478919168589485,0.3413152731576336,0.2565614293060542,0.0,0.013566636201773603,1.0862654900201694,1.262222776228414,0.20478918961523038,-0.19563771747998338,0.4683521766224519,0.33472803347280333,1.2622227731821922,0.0,239
35,eval,blind,3.0,0,0.24058936510885828,0.08766781580773236,0.1461130098098057,0.08672499095545654,0.0,0.011924297775816032,1.1507001459349149,1.1262664707011258,0.08766781507666607,-0.1383229014039394,0.10391999762604233,0.8493723849372385,1.126266472153715,0.0,239
36,eval,blind,3.0,0,0.5020268857079679,0.20650024065061298,0.34416702529786897,0.2324077604829517,0.0,0.01318703899861442,1.1282758973383005,1.2316561320710881,0.2065002388151233,-0.171214871867123,0.2825899878334669,0.5899581589958159,1.2316561377459196,0.0,239
37,eval,blind,3.0,0,0.00014589585375555142,7.348430210117554e-05,0.00012247381744288671,0.0,0.0,0.012048240926381683,1.143235908392583,1.142908814063132,7.348426505163406e-05,-0.1319156168989157,0.002670702394729814,0.9916317991631799,1.1429088124760347,0.0,239
38,eval,blind,3.0,0,0.07057711293792525,0.01920157130325416,0.03200261703653166,0.0,0.0,0.011160983084447714,1.1421191400563866,1.0594095134460777,0.019201571427097653,-0.11925672877981508,0.0,1.0,1.0594095136355945,0.0,239
39,eval,blind,3.0,0,0.0002036993206716357,0.00010249234941640916,0.0001708205786770381,0.0,0.0,0.012145114947640373,1.1495725698301482,1.149116500027509,0.000102492373771079,-0.131437600833981,0.0027003768657823677,0.9874476987447699,1.1491165028597226,0.0,239
40,train,blind,3.0,0,0.47694583179846367,0.20329878930351697,0.338831267670814,0.3077215669544172,0.023583112152051725,0.018586510299436095,1.560677024609873,1.7105874905526388,0.20255443620682176,-0.22871097642087912,0.46140835039615424,0.25523012552301255,1.7105874897716071,0.0,239
41,train,blind,3.0,0,0.38597856810663256,0.17390734634128235,0.28984552815187065,0.2993533671151644,0.04012932768676072,0.019017420804603453,1.5109305561337012,1.7214329579385255,0.1721004564745245,-0.2256311753943114,0.31766521261758507,0.40585774058577406,1.721432946853697,0.0,239
42,train,blind,3.0,0,0.5013695556751894,0.21013881315663627,0.35023130155114895,0.3168505135315732,0.0384176503788976,0.019102756080128035,1.5144912842427338,1.7255180739957419,0.20853117512803035,-0.2305447390762484,0.4233656785067806,0.28451882845188287,1.7255180655886702,0.0,239
43,train,blind,3.0,0,0.25767435468151234,0.11469284195798536,0.19115470975317295,0.1645454542338848,0.008863636627793312,0.016930226031690837,1.5796342647075654,1.6927471446990967,0.11451107244782179,-1.2151741102299987,0.28546099290780147,0.455,1.692747144712936,0.005,200
44,train,blind,3.0,0,0.025146201497458203,0.007498281309076694,0.012497134909300336,0.0,0.0,0.015503655789833063,1.5999459886151877,1.591188200348092,0.007498281262924594,-0.186593758308033,0.16733434226534913,0.5146443514644351,1.5911881947893207,0.0,239
45,train,blind,3.0,0,0.4955261374568512,0.22697135106333677,0.37828552768055546,0.36801065005767297,0.04830734257169349,0.018911392291594747,1.49656251334745,1.7474678143796563,0.22438072289128191,-0.23750811386965476,0.41235644974628344,0.3263598326359833,1.7474678084599942,0.0,239
46,train,blind,3.0,0,0.05101152724064263,0.015334272386007416,0.02555711902242064,0.0024724230481989714,0.0001901863883229978,0.015551242203876438,1.5964114025048133,1.6030464401803755,0.01533221325514498,-0.19031765177727064,0.18617763138372062,0.4560669456066946,1.6030464411971872,0.0,239
47,train,blind,3.0,0,0.15957777750304272,0.07136595742065834,0.1189432455338567,0.10384176459521928,0.004374286931428949,0.01753279609823888,1.6065793139665197,1.6665656903298829,0.07127610672051335,-0.20043532046495802,0.2016083563310484,0.5188284518828452,1.6665656930804846,0.0,239
48,train,blind,3.0,0,0.15197705929011698,0.06415512660829663,0.10692519707425992,0.0812095858187855,0.003613541378136958,0.017134637018533183,1.5811475083917754,1.6350317175917046,0.06407229540183766,-0.19999580196722536,0.24202498590462626,0.4100418410041841,1.6350317128506484,0.0,239
49,train,blind,3.0,0,0.48708752257839305,0.22328241897978474,0.3721373044965243,0.3565994675688165,0.06295169416082454,0.018601342735648403,1.4243278044537022,1.6777091268216218,0.21927142303851055,-0.2432279041901964,0.4932490578355442,0.20502092050209206,1.677709130215201,0.0,239
50,train,blind,3.0,0,0.02979833591694332,0.008539784381674931,0.014232973481180067,0.0,0.0,0.01600003790180491,1.608839252503846,1.6025922612665089,0.008539784473240879,-0.1884774305389914,0.17522775156532835,0.48535564853556484,1.6025922512960062,0.0,239
51,train,blind,3.0,0,0.04457112279658256,0.011725691489575267,0.019542817675063356,0.0,0.0,0.016002793488517467,1.5948256523539333,1.5863449999976857,0.011725691313795437,-0.18384045061699347,0.1402415501943678,0.5481171548117155,1.586345001044147,0.0,239
52,train,blind,3.0,0,0.001494409176462552,0.0006174731544096819,0.001029121892159721,0.0,0.0,0.015578305475398213,1.6020643132501067,1.6009530437541308,0.0006174730475459571,-0.18546900148546258,0.13050832368913023,0.5648535564853556,1.6009530461451351,0.0,239
53,train,blind,3.0,0,0.14082450920353773,0.06274594758573486,0.10457656770220744,0.06789653876087157,0.003613541378136958,0.017078590626091888,1.6014943362279916,1.6352864207084208,0.06265140522189076,-0.20243796530338987,0.27896970236505536,0.3723849372384937,1.6352864274554817,0.0,239
54,train,blind,3.0,0,0.04457110651652085,0.012524303000322427,0.02087383749382741,0.0,0.0,0.016313712373687634,1.607119279177119,1.6027797505446557,0.012524303071468505,-0.19024001272205962,0.18926377637318614,0.5062761506276151,1.6027797511585824,0.0,239
55,train,blind,3.0,0,0.39917434158470244,0.17903000277670555,0.29838329171963407,0.28851274241962194,0.026245721588573696,0.018250187769313985,1.552190952470612,1.7334944309051066,0.17813981592159078,-0.2300686373883436,0.38621324074898367,0.37656903765690375,1.7334944249596274,0.0,239
56,train,blind,3.0,0,0.44797509863409074,0.18055987772867343,0.30093308468608465,0.27077643400609747,0.02145922804339249,0.018143006961177155,1.6189265601624747,1.720711661894434,0.179909762494339,-1.0772259505413446,0.3331507016102031,0.3905579399141631,1.7207116672367773,0.004291845493562232,233
57,train,blind,3.0,0,0.4797851131429772,0.21229979167212576,0.35383293458840726,0.33130467879472913,0.033853177121493605,0.019238029176049776,1.5295207645105018,1.740136023844635,0.21115942865703402,-0.23291664886807498,0.44054719724620917,0.33472803347280333,1.740136026304894,0.0,239
58,train,blind,3.0,0,0.0038738003089876893,0.0008680194454480967,0.001446699020482023,0.0,0.0,0.01575680061099295,1.626801438910193,1.6262238235154411,0.0008680193889452628,-0.19523566765835526,0.23018487195465737,0.4895397489539749,1.6262238268018578,0.0,239
59,train,blind,3.0,0,0.09046236122763525,0.03196872022035449,0.0532811960846816,0.013883605973491111,0.0003803727766459956,0.01630636635450763,1.6135734389516598,1.6094921989420967,0.03195657527961215,-0.187008842661133,0.14516751238909165,0.5815899581589958,1.6094922058767465,0.0,239
60,eval,blind,3.0,0,0.4595582126649525,0.18050294851535487,0.3008382090707246,0.19646253333929692,0.0,0.01356765153919148,1.2497850676460744,1.2701410631879104,0.1805029489207079,-0.1666217922885117,0.32739843912282257,0.5857740585774058,1.2701410603683423,0.0,239
61,eval,blind,3.0,0,0.022306911853421187,0.008164737872800315,0.013607895977112707,0.0,0.0,0.013456521052126792,1.300516705009229,1.2688162642916876,0.008164737996156718,-0.14665332739633016,0.052672186118282435,0.8786610878661087,1.2688162598369424,0.0,239
62,eval,blind,3.0,0,0.018431992074788867,0.006700259974784321,0.011167099790890686,0.0,0.0,0.013644255797094256,1.3061147377081994,1.2779520614127236,0.006700260138873909,-0.14405658764112092,0.001335351197364907,0.99581589958159,1.277952055504965,0.0,239
63,eval,blind,3.0,0,0.10614912902745642,0.048161749979668635,0.08026957563448514,0.0376569040150822,0.0,0.013476067916275817,1.2917084086639612,1.264391442285422,0.04816175002792132,-0.14667146526156818,0.052316092465651796,0.9205020920502092,1.2643914409366661,0.0,239
64,eval,blind,3.0,0,0.31501786260686376,0.11957597993656449,0.19929327445805403,0.15252947938242717,0.0022822366598759733,0.013506304866256326,1.2176547741291412,1.2646094127304883,0.11952390245905499,-0.17552378365642196,0.2092346953915546,0.1799163179916318,1.2646094038598488,0.0,239
65,eval,blind,3.0,0,0.0010625911311165598,0.0003594135416286343,0.0005990225250860014,0.0,0.0,0.013871299219804827,1.3052440543803212,1.304019663997275,0.0003594135100284502,-0.14921076385029397,0.0037093088815691863,0.9456066945606695,1.304019661662538,0.0,239
66,eval,blind,3.0,0,0.4689258159280493,0.18331976432803698,0.3055329042385531,0.1966527197276199,0.0,0.013384217145038324,1.2372408873366512,1.2577887856436574,0.18331976469841063,-0.16908941732729849,0.3077242648149797,0.5397489539748954,1.2577887844971822,0.0,239
67,eval,blind,3.0,0,0.025146201497458203,0.010392671098864917,0.01732111782819241,0.0,0.0,0.013426544294774408,1.3080350610750988,1.2618479074045206,0.010392671187668132,-0.15134381830594307,0.044600729991987886,0.5439330543933054,1.2618479009829173,0.0,239
68,eval,blind,3.0,0,0.47063660832414467,0.1918083310955804,0.319680510897072,0.2189045264132352,0.0,0.013973824510830124,1.2340562216407585,1.3131825297946211,0.19180833258983074,-0.17056746279710935,0.3756491290542746,0.5188284518828452,1.3131825347996746,0.0,239
69,eval,blind,3.0,0,0.47839141184577105,0.18611136389420505,0.3101855708058085,0.19589197417432794,0.0,0.013269062113079192,1.2420079105818123,1.2426548036571328,0.18611136347691823,-0.1623703692111997,0.27698151280453426,0.5732217573221757,1.2426548036649114,0.0,239
70,train,blind,3.0,0,0.0,0.0,0.0,0.0,0.0,0.01614550795117744,1.6077515223535035,1.6077515223535035,0.0,-0.18928599746311658,0.15970800320484285,0.5271966527196653,1.60775151680078,0.0,239
71,train,blind,3.0,0,0.5000000228484471,0.17173974553330076,0.2862328809582525,0.15858585867616865,0.0050505052010218305,0.01804163699141807,1.5922411335839166,1.6747042430771721,0.17166293600781096,-4.660924352843807,0.40330969267139477,0.24444444444444444,1.6747042640987433,0.022222222222222223,45
72,train,blind,3.0,0,0.03862336533101252,0.013770134980370443,0.022950224156862136,0.0,0.0,0.015968606992387,1.629426731225337,1.6223602888474404,0.013770134541194858,-0.18785637746118355,0.1350188432891184,0.5271966527196653,1.622360275824255,0.0,239
73,train,blind,3.0,0,0.04055127557113798,0.010904658311340134,0.01817442959903449,0.0,0.0,0.016149021402609272,1.6246842300542728,1.6210324380188308,0.010904658234105387,-0.1894615316327018,0.15638446244695686,0.47280334728033474,1.6210324361852473,0.0,239
74,train,blind,3.0,0,0.14082450920353773,0.057414613588688816,0.09569101113887593,0.06846709730236102,0.007987828309565907,0.016603996482323153,1.5853058817995143,1.6310217046338644,0.05718526581682705,-0.20014012703002979,0.25828659604142556,0.401673640167364,1.6310217050798403,0.0,239
75,train,blind,3.0,0,0.22391449630794566,0.09896253081807958,0.1649375263562026,0.14549258326386807,0.012362115240994856,0.01791323964176193,1.5933984562941674,1.6842121319790764,0.0986569035651818,-0.21263886119567185,0.33582598890174786,0.3723849372384937,1.6842121314413947,0.0,239
76,train,blind,3.0,0,0.41756536128392996,0.18737247437440227,0.31228740888666734,0.30886268491026747,0.031380753948598725,0.019511232016195063,1.5747066242425511,1.746964904054937,0.1863081891826224,-0.22527402705027774,0.3558562568622215,0.3598326359832636,1.746964909832881,0.0,239
77,train,blind,3.0,0,0.09973252267304225,0.03925631876071173,0.06542719236528519,0.025294789210523024,0.0017116774949069802,0.01553177348022431,1.561650815369195,1.5628570500278074,0.03921671768609588,-0.19355994037929328,0.26315320929404434,0.39330543933054396,1.5628570600610623,0.0,239
78,train,blind,3.0,0,0.34633041948240073,0.1514019840608522,0.25233660363855237,0.22784328591624065,0.013313047182609845,0.018687151483490004,1.6243677154245735,1.7440081784914727,0.15113346351399626,-0.23041201710620732,0.42903350247781835,0.2803347280334728,1.744008183553914,0.0,239
79,train,blind,3.0,0,0.35386675944174084,0.1569334722450271,0.26155574706350904,0.2504754659396335,0.019969570711566815,0.018838347432643923,1.6111779237890842,1.7632521478202055,0.1563636022967566,-0.229028127763015,0.41309831152259713,0.29707112970711297,1.7632521425127021,0.0,239
80,train,blind,3.0,0,0.0760018663305159,0.02268896678184494,0.03781494178634359,0.005895778038012931,0.0005705591649689933,0.01583044140923098,1.5611077529615938,1.5602993730720616,0.02266267944821673,-0.19442978441682052,0.2842220837413573,0.37656903765690375,1.5602993722388707,0.0,239
81,train,blind,3.0,0,0.24895398218523726,0.10034801148478026,0.16724666157958637,0.15024724234846346,0.009128946639503893,0.017305288067336923,1.5999231590386713,1.689386507706662,0.10016086820213325,-0.2105251839582002,0.2534199827888068,0.4895397489539749,1.6893865109195432,0.0,239
82,train,blind,3.0,0,0.033166217367872536,0.00881667647004616,0.014694460435447997,0.0,0.0,0.015517642177937545,1.5848057080512266,1.5797775592265269,0.008816676551908294,-0.18504735578884263,0.14703700406540252,0.5230125523012552,1.5797775576923687,0.0,239
83,train,blind,3.0,0,0.007217877699358381,0.0022447471980957283,0.00374124505101444,0.0,0.0,0.016079887815957664,1.626313274874348,1.623402154844675,0.002244747153404909,-0.1907471826163273,0.15834297753642543,0.45188284518828453,1.623402152213052,0.0,239
84,train,blind,3.0,0,0.0020282095075691135,0.0008271066801940095,0.0013785110532659765,0.0,0.0,0.016152877477484767,1.6182698190960425,1.6168371573651685,0.000827106622336447,-0.1889735776811458,0.16080595863378735,0.48535564853556484,1.616837149617874,0.0,239
85,train,blind,3.0,0,0.03862335179426082,0.009978124083847061,0.016630205664989572,0.0,0.0,0.015592029633849983,1.6159929570792608,1.6060334656029067,0.009978124175443451,-0.18852247180658724,0.15730437104958603,0.5606694560669456,1.606033459313348,0.0,239
86,train,blind,3.0,0,0.24895395069227458,0.10324612022393838,0.17207684434594955,0.14054773710512217,0.011791556076025863,0.016761210343749826,1.571759133159366,1.643038031695777,0.10284059969856126,-0.20710022201714917,0.28490459657556605,0.4351464435146444,1.643038026412127,0.0,239
87,train,blind,3.0,0,0.15197702979228886,0.06699022221277362,0.11165035742104992,0.08672499033197698,0.006466337202981925,0.01719480651824357,1.5851617934314777,1.6367516869281624,0.0667969717459029,-0.19881258575905417,0.21083711682839257,0.49372384937238495,1.6367516781093223,0.0,239
88,train,blind,3.0,0,0.012959528787482421,0.003949023298701226,0.006581705250412228,0.0,0.0,0.016116210497198743,1.5967457012651356,1.5911611415851066,0.003949023330636288,-0.1834862267335784,0.11851983738389864,0.5564853556485355,1.5911611347559995,0.0,239
89,train,blind,3.0,0,0.0014944071429085072,0.0005037434739240924,0.0008395724268883436,0.0,0.0,0.016046802735415963,1.6169408674519432,1.6166723238374399,0.0005037434268891363,-0.18735549519887174,0.12519659337072317,0.5313807531380753,1.6166723370494998,0.0,239
